time_seconds,raw,weight
41083.105,5218.0,21.8
41085.054,5233.0,21.7
41087.002,5261.0,21.7
41088.951,5224.0,21.9
41090.899,5195.0,21.7
41092.848,5321.0,21.6
41094.796,5195.0,21.8
41096.745,5186.0,21.5
41098.694,5276.0,21.6
41100.642,5164.0,21.7
41102.591,5178.0,22.0
41104.540,5213.0,21.8
41106.488,5226.0,21.7
41108.437,5262.0,21.9
41110.386,5249.0,21.7
41112.334,5238.0,21.6
41114.283,5308.0,22.1
41116.232,5247.0,21.5
41118.180,5232.0,21.6
41120.128,5344.0,21.9
41122.078,5229.0,21.7
41124.026,5229.0,21.5
41125.975,5350.0,21.9
41127.923,5245.0,21.7
41129.871,5220.0,22.0
41131.821,5376.0,21.5
41133.769,5185.0,21.6
41135.718,5256.0,22.2
41137.666,5204.0,21.7
41139.615,5221.0,21.7
41141.564,5187.0,22.0
41143.512,5162.0,21.6
41145.460,5174.0,21.7
41147.408,5202.0,21.9
41149.357,5235.0,21.7
41151.305,5247.0,21.8
41153.254,5353.0,21.9
41155.203,5188.0,21.7
41157.151,5266.0,21.7
41159.100,5373.0,21.7
41161.048,5240.0,21.9
41162.997,5243.0,21.8
41164.946,5266.0,21.8
41166.894,5253.0,21.8
41168.842,5205.0,22.1
41170.791,5195.0,21.6
41172.739,5221.0,21.7
41174.688,5246.0,22.2
41176.637,5262.0,21.8
41178.586,5280.0,21.6
41180.534,5350.0,22.0
41182.483,5298.0,21.8
41184.431,5240.0,22.0
41186.380,5404.0,21.7
41188.328,5218.0,21.7
41190.276,5227.0,21.8
41192.225,5356.0,21.8
41194.174,5245.0,21.5
41196.122,5221.0,22.1
41198.071,5232.0,21.7
41200.019,5221.0,21.8
41201.968,5299.0,21.9
41203.917,5256.0,21.8
41205.865,5281.0,21.8
41207.814,5292.0,22.1
41209.763,5198.0,21.6
41211.711,5250.0,21.8
41213.660,5338.0,21.8
41215.608,5227.0,22.0
41217.557,5262.0,21.6
41219.505,5376.0,21.7
41221.454,5216.0,21.8
41223.402,5204.0,21.9
41225.351,5280.0,21.6
41227.300,5257.0,21.7
41229.249,5212.0,22.1
41231.197,5244.0,21.9
41233.146,5229.0,21.6
41235.095,5216.0,22.0
41237.043,5262.0,21.8
41238.992,5242.0,21.9
41240.941,5278.0,21.9
41242.889,5291.0,21.7
41244.838,5266.0,21.8
